Order_ID,Order_Date,Shipment_Date,Delivery_Date,Customer_ID,Customer_Region,Customer_Country,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Region,Warehouse_ID,Warehouse_Location,Transportation_Mode,Order_Quantity,Unit_Price,Total_Cost,Shipping_Cost,Delivery_Time_Days,Inventory_Level,Order_Status,Profit
102294,2025-03-06,2025-03-06,2025-06-21,C4086,Europe,France,P27105,Bookshelf,Furniture,S116,BlueRiverrading,Northmerica,WH1,Karachi,Rail,182,32.05,2233.1,2.84,18,3135,Delivered,6432.3
102295,2025-07-25,2025-07-25,2025-07-27,C9964,Middleast,Saudirabia,P36968,Officehair,Furniture,S181,Evergreenartners,Northmerica,WH7,Toronto,Air,483,49.8,68953.4,9.17,2,2254,Delivered,34721.64
102296,2025-07-03,2025-08-03,2025-10-03,C8208,Europe,Poland,P61564,Smartatch,Electronics,S496,Pioneeristribution,Africa,WH2,Lahore,Air,169,88.97,8835.93,1.45,2,718,Delivered,2947.19
102297,2025-02-22,2025-02-23,2025-03-16,C1975,Middleast,Turkey,P92445,Studyable,Furniture,S315,Orionupplies,Africa,WH1,Karachi,Sea,313,24.62,306.06,2.3,21,3302,Delayed,7974.28
102298,2024-09-17,2024-09-17,2024-10-06,C7242,Asia,Bangladesh,P33229,Thirtundle,Apparel,S723,Summitupplyo,Europe,WH8,Chicago,Sea,464,4.76,3968.64,1.89,19,2227,Delivered,9643.29
102299,2025-05-09,2025-10-09,2025-10-25,C9209,Africa,Southfrica,P11355,Faceaskox,Healthcare,S111,Zenithrocurement,Middleast,WH5,Frankfurt,Rail,328,1.04,3461.12,6.05,16,3305,Delivered,1829.03
102300,2024-05-17,2024-05-20,2024-06-02,C9202,Europe,Poland,P61179,Storageabinet,Furniture,S115,Pioneeristribution,Asia,WH1,Karachi,Rail,302,49.8,5639.6,4.6,13,330,Delivered,15540.53
102301,2024-09-22,2024-09-24,2024-10-07,C6202,Middleast,Turkey,P75327,Socksack,Apparel,S117,Atlasourcing,Middleast,WH7,Toronto,Sea,239,5.04,2714.56,0.49,13,137,Delivered,3230.4
102302,2025-04-26,2025-04-26,2025-05-24,C8379,Europe,Poland,P59868,Socksack,Apparel,S528,Atlasourcing,Africa,WH2,Lahore,Sea,179,8.26,5798.54,4.75,23,1474,Delivered,2589.13
102303,2024-05-14,2024-05-18,2024-05-25,C8782,Europe,Poland,P37609,Storageabinet,Furniture,S330,Pioneeristribution,Africa,WH6,Amsterdam,Road,163,20.84,5996.92,3.65,7,991,Delivered,5483.63
102304,2025-09-11,2025-11-13,2025-11-18,C9838,Northmerica,Canada,P23725,Faceaskox,Healthcare,S166,Novandustrial,Europe,WH5,Frankfurt,Rail,45,0.02,60.9,2.36,5,841,Inransit,42.02
102305,2025-03-13,2025-03-18,2025-03-20,C9366,Asia,Indonesia,P59421,Detergentag,FMCG,S491,Pioneeristribution,Europe,WH3,Dubai,Road,385,9.06,1188.1,2.52,2,2066,Delivered,1973.56
102306,2025-12-25,2025-12-29,2026-02-01,C2850,Europe,Poland,P86730,Vitaminack,Healthcare,S438,Evergreenartners,Asia,WH5,Frankfurt,Road,22,8.88,295.36,6.58,4,1245,Delivered,303.64
102307,2024-11-18,2024-11-21,2024-11-26,C3864,Northmerica,Canada,P68676,Flooramp,Furniture,S914,Evergreenartners,Middleast,WH9,Johannesburg,Air,241,52.36,818.76,1.25,5,1236,Cancelled,-2091.25
102308,2025-08-03,2025-08-03,2025-12-03,C5734,Northmerica,Unitedtates,P54327,Powerank,Electronics,S161,Pioneeristribution,Northmerica,WH2,Lahore,Air,298,40.67,1919.66,3.47,4,1802,Delivered,6931.69
102309,2024-03-16,2024-03-17,2024-03-18,C9081,Africa,Southfrica,P94597,Bluetoothpeaker,Electronics,S223,Crescentogistics,Middleast,WH8,Chicago,Air,356,8.87,8757.72,6.3,1,2113,Delivered,4288.58
102310,2025-12-07,2025-12-07,2025-12-11,C1259,Middleast,Oman,P95968,Bookshelf,Furniture,S109,Evergreenartners,Europe,WH5,Frankfurt,Rail,208,88.22,9149.76,0.12,4,2109,Delivered,519.21
102311,2024-08-25,2024-08-30,2024-09-01,C6666,Northmerica,Unitedtates,P80908,Smartatch,Electronics,S457,Pioneeristribution,Middleast,WH7,Toronto,Road,147,1.4,9605.8,0.5,2,1741,Delivered,3451.03
102312,2025-04-03,2025-09-03,2025-09-10,C8318,Middleast,Turkey,P80871,Thermometer,Healthcare,S725,Atlasourcing,Asia,WH8,Chicago,Road,368,6.88,931.84,9.54,7,4148,Delivered,4269.7
102313,2024-02-25,2024-02-25,2024-03-02,C1256,Europe,Netherlands,P82277,Studyable,Furniture,S248,Pioneeristribution,Europe,WH5,Frankfurt,Road,288,8.18,9955.84,1.09,6,1939,Delivered,7655.74
102314,2025-10-18,2025-10-22,2025-11-14,C4774,Middleast,Oman,P67993,Wirelessarbuds,Electronics,S118,Crescentogistics,Middleast,WH1,Karachi,Sea,171,13.91,6578.61,0.54,23,2190,Delivered,6100.94
102315,2024-12-06,2024-12-06,2024-12-12,C7508,Asia,Vietnam,P34520,Flooramp,Furniture,S216,BlueRiverrading,Europe,WH7,Toronto,Air,389,34.94,2491.66,3.8,6,1573,Delivered,4881.7
102316,2024-12-28,2024-12-28,2025-05-01,C3662,Northmerica,Canada,P71472,Bluetoothpeaker,Electronics,S853,Crescentogistics,Africa,WH1,Karachi,Road,289,81.75,2525.75,6.2,8,3588,Delivered,6969.92
102317,2025-11-16,2025-11-21,2025-12-08,C4423,Middleast,Oman,P94606,Thirtundle,Apparel,S644,Crescentogistics,Northmerica,WH6,Amsterdam,Sea,416,19.97,9907.52,3.37,17,415,Delivered,4331.04
102318,2024-05-21,2024-05-24,2024-10-06,C6075,Asia,Vietnam,P88104,Smartatch,Electronics,S285,Novandustrial,Africa,WH0,Cairo,Sea,92,5.07,986.44,6.92,17,3072,Inransit,1191.53
102319,2024-02-24,2024-02-27,2024-03-15,C5198,Northmerica,Unitedtates,P79741,Vitaminack,Healthcare,S769,Zenithrocurement,Middleast,WH7,Toronto,Rail,67,2.41,181.47,7.67,17,683,Inransit,747.34
102320,2025-07-11,2025-08-11,2025-11-28,C3480,Asia,Vietnam,P74551,Detergentag,FMCG,S689,Novandustrial,Africa,WH3,Dubai,Sea,281,0.21,489.01,2.86,20,703,Inransit,1834.12
102321,2024-01-11,2024-04-11,2024-10-11,C8180,Europe,France,P34271,Wirelessarbuds,Electronics,S752,Evergreenartners,Asia,WH2,Lahore,Air,181,57.17,6547.77,1.84,6,2559,Delayed,1573.63
102322,2024-08-12,2024-12-13,2025-04-01,C9345,Africa,Morocco,P48718,Shampooack,FMCG,S361,Summitupplyo,Northmerica,WH8,Chicago,Sea,292,6.45,723.4,7.03,22,3204,Delivered,1657.31
102323,2024-07-19,2024-07-23,2024-07-31,C3542,Africa,Nigeria,P36951,Wirelessarbuds,Electronics,S331,Crescentogistics,Northmerica,WH0,Cairo,Road,373,24.5,21038.5,4.85,8,1591,Delivered,26034.54
102324,2024-08-24,2024-08-27,2024-09-17,C4094,Northmerica,Unitedtates,P43655,Wirelessarbuds,Electronics,S249,Novandustrial,Africa,WH9,Johannesburg,Sea,175,4.26,3245.5,2.8,21,1146,Delivered,7800.95
102325,2025-02-10,2025-06-10,2025-11-10,C2237,Africa,Egypt,P62195,Flooramp,Furniture,S905,Atlasourcing,Northmerica,WH8,Chicago,Air,196,62.05,1361.8,2.84,5,4250,Delivered,8003.22
102326,2025-08-09,2025-12-09,2026-01-01,C2262,Northmerica,Unitedtates,P36998,Studyable,Furniture,S413,Evergreenartners,Middleast,WH0,Cairo,Sea,156,70.91,2261.96,1.61,23,685,Delivered,5603.49
102327,2025-09-22,2025-09-25,2025-10-01,C4148,Asia,Indonesia,P75364,Snackarton,FMCG,S803,Orionupplies,Middleast,WH6,Amsterdam,Air,37,5.64,78.68,1.0,6,142,Delivered,112.4
102328,2024-01-30,2024-01-30,2024-02-15,C2795,Middleast,Oman,P38090,Toothpasteox,FMCG,S496,Pioneeristribution,Northmerica,WH4,Istanbul,Rail,80,0.42,33.6,2.11,14,1671,Delivered,68.83
102329,2025-04-08,2025-08-08,2025-08-18,C1907,Africa,Egypt,P23764,Officehair,Furniture,S188,Novandustrial,Asia,WH5,Frankfurt,Rail,417,17.78,814.26,2.15,10,54,Delivered,15817.24
102330,2025-02-27,2025-03-03,2025-03-21,C9998,Middleast,Unitedrabmirates,P58384,Sportswearet,Apparel,S905,Atlasourcing,Asia,WH0,Cairo,Sea,75,3.36,252.0,0.08,18,4864,Inransit,332.64
102331,2024-03-05,2024-06-05,2024-10-05,C3099,Africa,Morocco,P83836,Detergentag,FMCG,S893,Novandustrial,Asia,WH9,Johannesburg,Road,211,8.38,988.18,5.75,4,1049,Delivered,774.18
102332,2024-02-14,2024-02-14,2024-02-19,C4726,Middleast,Saudirabia,P30193,Storageabinet,Furniture,S419,Zenithrocurement,Europe,WH5,Frankfurt,Road,126,30.92,9095.92,7.75,5,1244,Cancelled,-1021.25
102333,2025-10-10,2025-10-14,2025-10-15,C6914,Europe,Sweden,P51132,Router,Electronics,S105,Zenithrocurement,Northmerica,WH1,Karachi,Air,332,6.23,8468.36,8.78,1,3385,Delivered,15738.24
102334,2024-02-22,2024-02-23,2024-02-29,C5695,Northmerica,Canada,P76473,Flooramp,Furniture,S338,Vertexanufacturing,Middleast,WH2,Lahore,Rail,396,96.75,7913.0,6.03,6,1414,Delivered,14238.48
102335,2025-01-31,2025-02-02,2025-08-02,C8316,Middleast,Turkey,P56546,Smartatch,Electronics,S525,BlueRiverrading,Middleast,WH8,Chicago,Rail,253,64.65,1656.45,2.84,6,2531,Delivered,8327.11
102336,2024-05-24,2024-05-24,2024-08-06,C9064,Europe,Germany,P66437,Toothpasteox,FMCG,S884,Vertexanufacturing,Middleast,WH5,Frankfurt,Sea,258,1.41,523.78,0.46,15,1704,Delivered,774.91
102337,2024-06-29,2024-06-29,2024-07-02,C9527,Africa,Morocco,P90000,Wirelessarbuds,Electronics,S811,Summitupplyo,Middleast,WH4,Istanbul,Air,95,31.93,1033.35,8.59,3,2981,Delivered,3929.12
102338,2024-05-16,2024-05-17,2024-05-24,C1965,Africa,Kenya,P98598,Shampooack,FMCG,S797,Evergreenartners,Africa,WH5,Frankfurt,Road,59,0.24,784.16,5.79,7,476,Delivered,220.25
102339,2025-09-23,2025-09-28,2025-10-01,C2759,Asia,India,P66912,Thermometer,Healthcare,S926,Vertexanufacturing,Africa,WH0,Cairo,Air,54,9.77,847.58,5.7,3,315,Delivered,608.21
102340,2025-08-27,2025-08-27,2025-09-07,C2265,Asia,Malaysia,P57457,Smartatch,Electronics,S934,Evergreenartners,Africa,WH3,Dubai,Rail,80,54.57,365.6,2.69,11,815,Delivered,5803.77
102341,2024-05-21,2024-05-21,2024-06-05,C3250,Africa,Southfrica,P92203,Thirtundle,Apparel,S850,Pioneeristribution,Asia,WH3,Dubai,Sea,234,10.73,5910.82,4.88,15,1697,Delivered,4695.42
102342,2024-10-01,2024-12-01,2024-12-05,C4967,Europe,Spain,P22129,Denimeans,Apparel,S212,Novandustrial,Asia,WH8,Chicago,Air,197,19.97,3634.09,6.86,4,1056,Delivered,2474.76
102343,2025-09-29,2025-09-29,2025-10-19,C1087,Europe,Sweden,P79683,Socksack,Apparel,S138,Evergreenartners,Africa,WH5,Frankfurt,Sea,100,4.64,464.0,2.83,16,937,Delivered,716.63
102344,2025-12-19,2025-12-23,2025-12-28,C3408,Africa,Kenya,P38833,Handanitizerase,Healthcare,S286,BlueRiverrading,Europe,WH5,Frankfurt,Rail,45,1.22,204.9,4.34,5,288,Delivered,404.06
102345,2025-01-17,2025-01-21,2025-01-31,C8627,Northmerica,Canada,P89798,Wirelessarbuds,Electronics,S338,Novandustrial,Asia,WH9,Johannesburg,Air,410,49.81,84422.1,7.63,10,887,Delayed,32151.6
102346,2025-03-23,2025-03-24,2025-03-26,C6461,Europe,Spain,P31500,Smartatch,Electronics,S860,Zenithrocurement,Northmerica,WH5,Frankfurt,Air,450,60.5,17225.0,6.41,2,4416,Delivered,4048.8
102347,2024-08-24,2024-08-28,2024-12-09,C3535,Northmerica,Canada,P80499,Powerank,Electronics,S420,Pioneeristribution,Africa,WH0,Cairo,Sea,296,19.67,5422.32,4.92,15,899,Delivered,6119.62
102348,2025-08-10,2025-12-10,2025-12-29,C7154,Middleast,Unitedrabmirates,P12991,Bookshelf,Furniture,S118,Novandustrial,Northmerica,WH2,Lahore,Sea,379,9.11,7562.69,0.92,19,1155,Delivered,9101.5
102349,2025-09-13,2025-09-18,2025-09-30,C4392,Africa,Southfrica,P49906,Handanitizerase,Healthcare,S426,Atlasourcing,Europe,WH3,Dubai,Road,119,2.55,253.45,5.58,12,415,Delivered,1432.88
102350,2025-10-31,2025-10-31,2025-11-18,C8098,Asia,Bangladesh,P68491,Wirelessarbuds,Electronics,S792,Summitupplyo,Africa,WH5,Frankfurt,Sea,467,23.25,4257.75,1.55,18,651,Cancelled,-3695.27
102351,2025-11-19,2025-11-20,2025-12-08,C7517,Asia,China,P51633,Wirelessarbuds,Electronics,S692,Evergreenartners,Europe,WH1,Karachi,Sea,413,0.49,4982.37,0.91,18,4846,Delivered,3053.58
102352,2025-11-22,2025-11-23,2025-12-07,C7172,Europe,Spain,P86591,Studyable,Furniture,S962,Atlasourcing,Northmerica,WH9,Johannesburg,Sea,346,55.1,8264.6,4.97,14,1720,Delivered,12360.86
102353,2025-11-10,2025-11-10,2025-11-21,C9096,Europe,Netherlands,P60467,Powerank,Electronics,S503,Novandustrial,Middleast,WH3,Dubai,Rail,154,19.6,4618.4,5.91,11,1680,Delivered,11287.66
102354,2025-03-27,2025-03-27,2025-10-04,C6060,Africa,Southfrica,P65421,Smartatch,Electronics,S545,Pioneeristribution,Europe,WH1,Karachi,Air,388,64.83,3954.04,1.79,9,2125,Delayed,10767.16
102355,2025-12-21,2025-12-22,2025-12-28,C1699,Northmerica,Mexico,P59884,Officehair,Furniture,S739,Atlasourcing,Africa,WH9,Johannesburg,Air,10,13.68,136.8,7.73,6,3398,Delivered,172.29
102356,2025-04-11,2025-04-11,2025-08-11,C7054,Europe,Netherlands,P95898,Snackarton,FMCG,S707,BlueRiverrading,Middleast,WH5,Frankfurt,Air,199,1.01,180.99,8.86,4,136,Delivered,609.62
102357,2025-08-03,2025-08-03,2025-08-12,C6151,Africa,Nigeria,P63830,Studyable,Furniture,S360,Pioneeristribution,Northmerica,WH7,Toronto,Road,443,48.53,10098.79,8.88,9,2775,Delivered,23690.75
102358,2025-11-21,2025-11-23,2025-11-26,C4537,Europe,France,P26088,Thirtundle,Apparel,S272,Summitupplyo,Asia,WH8,Chicago,Air,495,2.96,1065.2,6.75,3,750,Delivered,10855.88
102359,2024-08-28,2024-08-28,2024-09-02,C5104,Europe,Netherlands,P48662,Toothpasteox,FMCG,S858,Zenithrocurement,Asia,WH6,Amsterdam,Air,187,5.99,600.13,7.47,5,1054,Delivered,857.93
102360,2024-10-01,2024-10-01,2024-10-16,C2584,Northmerica,Canada,P91951,Sportswearet,Apparel,S677,Vertexanufacturing,Asia,WH8,Chicago,Rail,96,3.55,20.8,3.48,15,3595,Delivered,1206.53
102361,2025-04-30,2025-04-30,2025-05-01,C7444,Middleast,Turkey,P99579,Snackarton,FMCG,S527,Summitupplyo,Africa,WH1,Karachi,Air,96,1.2,995.2,2.62,1,337,Delivered,602.56
102362,2025-12-10,2025-12-10,2025-12-12,C8278,Middleast,Oman,P46102,Toothpasteox,FMCG,S338,Novandustrial,Asia,WH6,Amsterdam,Air,251,4.64,184.64,6.1,2,983,Delivered,379.17
102363,2025-01-10,2025-05-10,2025-06-10,C8788,Africa,Nigeria,P16180,Router,Electronics,S634,Novandustrial,Northmerica,WH5,Frankfurt,Air,397,12.98,24253.06,3.09,1,248,Delivered,16910.42
102364,2024-11-02,2024-11-02,2024-11-06,C4347,Northmerica,Canada,P33363,Bookshelf,Furniture,S327,Pioneeristribution,Africa,WH9,Johannesburg,Air,89,41.96,1534.44,0.6,4,594,Delivered,2393.54
102365,2024-04-01,2024-09-01,2024-09-16,C5125,Europe,Spain,P96842,Toothpasteox,FMCG,S870,Vertexanufacturing,Middleast,WH8,Chicago,Sea,474,8.46,3490.04,0.19,15,1220,Inransit,1982.22
102366,2025-07-26,2025-07-30,2025-08-01,C3183,Northmerica,Unitedtates,P95839,Router,Electronics,S813,Atlasourcing,Middleast,WH0,Cairo,Air,377,49.81,69578.37,1.79,2,1601,Cancelled,-11101.46
102367,2025-12-26,2025-12-29,2026-01-18,C2840,Northmerica,Unitedtates,P73503,Detergentag,FMCG,S555,Zenithrocurement,Middleast,WH3,Dubai,Sea,429,0.29,127.41,1.93,20,732,Delivered,618.25
102368,2024-09-07,2024-09-07,2024-09-29,C9306,Europe,Sweden,P88673,Studyable,Furniture,S457,Crescentogistics,Northmerica,WH0,Cairo,Sea,326,79.42,1090.92,4.47,22,2309,Delivered,16232.65
102369,2025-11-05,2025-11-05,2025-11-30,C6515,Europe,Poland,P73535,Powerank,Electronics,S282,Atlasourcing,Asia,WH3,Dubai,Sea,283,30.98,3667.34,0.24,25,2532,Delivered,15828.56
102370,2024-03-18,2024-03-21,2024-03-29,C3334,Northmerica,Unitedtates,P71776,Shampooack,FMCG,S662,Orionupplies,Middleast,WH0,Cairo,Rail,401,8.52,426.52,7.56,8,1081,Delayed,1217.43
102371,2024-01-31,2024-02-02,2024-02-26,C6456,Asia,India,P30563,Hoodie,Apparel,S756,Crescentogistics,Asia,WH9,Johannesburg,Sea,111,4.17,232.87,4.48,24,1003,Delivered,654.64
102372,2024-05-11,2024-05-11,2024-11-22,C1125,Middleast,Unitedrabmirates,P53162,Snackarton,FMCG,S515,Crescentogistics,Africa,WH8,Chicago,Sea,487,4.96,7025.52,0.42,17,1722,Delivered,1275.32
102373,2024-03-20,2024-03-22,2024-09-04,C2155,Europe,Netherlands,P78512,Shampooack,FMCG,S435,BlueRiverrading,Africa,WH4,Istanbul,Sea,296,0.86,214.56,4.99,18,1418,Delivered,404.07
102374,2025-04-10,2025-09-10,2025-10-17,C5494,Europe,Italy,P37100,Toothpasteox,FMCG,S705,Atlasourcing,Middleast,WH8,Chicago,Road,112,3.26,845.12,7.92,8,2868,Inransit,709.73
102375,2025-03-01,2025-04-01,2025-04-16,C3640,Europe,Spain,P49355,Detergentag,FMCG,S959,Pioneeristribution,Middleast,WH6,Amsterdam,Sea,386,8.8,256.8,0.72,15,1503,Delivered,159.82
102376,2024-05-24,2024-05-26,2024-05-30,C1544,Africa,Egypt,P60382,Thermometer,Healthcare,S448,Orionupplies,Northmerica,WH4,Istanbul,Air,56,0.61,834.16,8.68,4,3275,Delivered,460.25
102377,2025-01-10,2025-02-10,2025-11-10,C7115,Middleast,Unitedrabmirates,P24481,Sportswearet,Apparel,S862,Orionupplies,Europe,WH7,Toronto,Rail,378,3.62,4048.36,4.33,9,2478,Delivered,4194.15
102378,2024-12-30,2025-04-01,2025-04-11,C2438,Middleast,Oman,P80096,Wirelessarbuds,Electronics,S756,Summitupplyo,Africa,WH2,Lahore,Rail,80,59.92,8793.6,0.39,10,3412,Delivered,4191.42
102379,2024-11-05,2024-12-05,2024-12-08,C7490,Africa,Morocco,P57440,Thirtundle,Apparel,S562,Orionupplies,Northmerica,WH9,Johannesburg,Air,389,1.63,9534.07,2.2,3,3152,Delivered,6408.28
102380,2024-07-14,2024-07-15,2024-07-16,C5923,Africa,Kenya,P53263,Bottledaterase,FMCG,S341,Orionupplies,Asia,WH2,Lahore,Air,187,8.41,312.67,4.47,1,1698,Delivered,865.02
102381,2025-03-26,2025-03-28,2025-04-13,C7790,Asia,Vietnam,P10715,Bookshelf,Furniture,S746,Vertexanufacturing,Africa,WH6,Amsterdam,Rail,55,5.95,827.25,3.27,16,509,Delivered,707.46
102382,2025-02-08,2025-03-08,2025-10-08,C9387,Northmerica,Mexico,P11365,Router,Electronics,S678,Novandustrial,Middleast,WH3,Dubai,Road,91,21.65,9270.15,8.62,7,1683,Delivered,4008.89
102383,2025-07-31,2025-07-31,2025-08-15,C9390,Northmerica,Unitedtates,P97420,Thirtundle,Apparel,S171,Pioneeristribution,Africa,WH3,Dubai,Road,322,5.88,1213.36,8.64,15,3600,Delayed,4399.8
102384,2025-08-21,2025-08-21,2025-09-03,C2371,Northmerica,Mexico,P37535,Detergentag,FMCG,S282,Evergreenartners,Northmerica,WH2,Lahore,Sea,48,3.4,83.2,0.5,13,3388,Delivered,101.32
102385,2025-12-28,2026-01-01,2026-01-17,C2375,Africa,Morocco,P27538,Handanitizerase,Healthcare,S296,Crescentogistics,Europe,WH4,Istanbul,Sea,494,1.6,550.4,0.49,16,1940,Delivered,984.9
102386,2025-11-23,2025-11-25,2025-12-14,C6771,Asia,Bangladesh,P42401,Powerank,Electronics,S972,BlueRiverrading,Asia,WH2,Lahore,Sea,272,82.25,6772.0,5.16,19,1866,Delivered,16811.67
102387,2025-01-28,2025-01-31,2025-04-02,C8310,Northmerica,Canada,P20004,Thermometer,Healthcare,S347,Evergreenartners,Europe,WH0,Cairo,Air,446,6.77,8699.42,0.18,4,951,Delivered,2980.65
102388,2025-06-21,2025-06-25,2025-08-07,C1905,Middleast,Unitedrabmirates,P65878,Powerank,Electronics,S969,Zenithrocurement,Africa,WH0,Cairo,Rail,401,46.07,8674.07,2.77,13,1716,Delivered,12740.67
102389,2024-02-15,2024-02-15,2024-02-21,C9849,Europe,Poland,P45377,Denimeans,Apparel,S894,Vertexanufacturing,Europe,WH4,Istanbul,Road,183,11.24,356.92,8.37,6,821,Delivered,5283.06
102390,2024-05-28,2024-05-28,2024-06-05,C5596,Middleast,Unitedrabmirates,P34045,Handanitizerase,Healthcare,S643,Orionupplies,Asia,WH4,Istanbul,Air,370,3.32,828.4,3.38,8,1623,Delivered,8560.02
102391,2025-09-23,2025-09-27,2025-10-19,C6429,Middleast,Qatar,P48660,Faceaskox,Healthcare,S268,Evergreenartners,Africa,WH5,Frankfurt,Sea,371,1.73,351.83,7.13,22,1211,Delivered,728.37
102392,2025-01-29,2025-03-02,2025-12-02,C6236,Northmerica,Mexico,P56814,Wirelessarbuds,Electronics,S624,Crescentogistics,Asia,WH9,Johannesburg,Road,407,19.14,9189.98,7.89,9,715,Delivered,17980.03
102393,2024-06-13,2024-06-18,2024-06-19,C3057,Asia,China,P41708,Sportswearet,Apparel,S873,Crescentogistics,Europe,WH8,Chicago,Air,258,7.71,7789.18,8.4,1,2015,Delivered,2209.38
102394,2024-11-29,2024-11-29,2024-12-29,C7557,Northmerica,Mexico,P26550,Denimeans,Apparel,S693,Pioneeristribution,Asia,WH0,Cairo,Sea,111,9.42,595.62,1.62,25,1027,Delivered,773.62
102395,2025-12-04,2025-12-04,2025-12-07,C5294,Africa,Southfrica,P58419,Studyable,Furniture,S474,Evergreenartners,Asia,WH6,Amsterdam,Road,32,0.64,300.48,8.16,3,365,Delivered,192.95
102396,2025-10-29,2025-10-29,2025-10-31,C6957,Northmerica,Unitedtates,P75107,Wirelessarbuds,Electronics,S206,Atlasourcing,Middleast,WH1,Karachi,Road,112,37.42,6591.04,6.59,2,1807,Delivered,3900.56
102397,2024-12-07,2024-12-07,2024-12-08,C7151,Asia,Malaysia,P32614,Detergentag,FMCG,S195,Novandustrial,Northmerica,WH2,Lahore,Air,439,0.91,350.49,9.67,1,2175,Delivered,935.01
102398,2024-08-30,2024-08-30,2024-10-09,C9257,Middleast,Unitedrabmirates,P84070,Powerank,Electronics,S293,BlueRiverrading,Europe,WH7,Toronto,Rail,168,20.7,7077.6,0.81,11,1990,Delivered,6266.99
102399,2024-04-26,2024-04-29,2024-05-20,C4864,Africa,Southfrica,P85858,Flooramp,Furniture,S518,Zenithrocurement,Northmerica,WH6,Amsterdam,Sea,334,21.67,7437.78,7.13,21,2147,Delivered,13650.6
102400,2025-02-20,2025-02-24,2025-03-16,C7935,Europe,Poland,P94644,Vitaminack,Healthcare,S674,Pioneeristribution,Europe,WH8,Chicago,Sea,428,0.02,432.56,3.67,20,1072,Delivered,480.16
102401,2024-10-11,2024-11-11,2024-11-13,C6256,Europe,Italy,P47924,Handanitizerase,Healthcare,S731,Summitupplyo,Northmerica,WH4,Istanbul,Road,272,0.46,285.12,5.83,2,4260,Delivered,890.97
102402,2024-05-15,2024-05-16,2024-05-18,C3714,Asia,China,P81504,Officehair,Furniture,S283,Vertexanufacturing,Middleast,WH7,Toronto,Road,120,76.65,3198.0,9.3,2,1496,Inransit,5452.8
102403,2024-08-30,2024-08-30,2024-09-02,C7511,Northmerica,Unitedtates,P73118,Bookshelf,Furniture,S597,Novandustrial,Middleast,WH1,Karachi,Air,348,83.07,3708.36,0.38,3,1114,Delivered,9500.49
102404,2024-12-01,2024-12-01,2024-12-02,C2722,Northmerica,Mexico,P79400,Vitaminack,Healthcare,S511,Zenithrocurement,Middleast,WH0,Cairo,Air,318,8.82,5524.76,6.82,1,599,Delivered,1312.57
102405,2024-03-20,2024-03-24,2024-10-04,C9432,Middleast,Oman,P85740,Snackarton,FMCG,S855,Atlasourcing,Europe,WH9,Johannesburg,Sea,461,1.54,319.94,4.55,17,811,Delivered,864.26
102406,2025-05-10,2025-09-10,2025-10-22,C9058,Africa,Southfrica,P15456,Hoodie,Apparel,S469,Evergreenartners,Northmerica,WH0,Cairo,Sea,57,6.47,788.79,0.94,13,852,Delivered,632.15
102407,2025-09-29,2025-09-29,2025-10-03,C4256,Asia,China,P44462,Socksack,Apparel,S377,Pioneeristribution,Europe,WH7,Toronto,Air,168,1.75,654.0,0.11,4,1620,Delivered,226.6
102408,2024-02-20,2024-02-22,2024-04-03,C4023,Middleast,Saudirabia,P59835,Thirtundle,Apparel,S125,Evergreenartners,Africa,WH1,Karachi,Rail,114,2.75,873.5,1.5,11,3465,Delayed,848.8
102409,2025-12-10,2025-12-10,2025-12-24,C2334,Northmerica,Mexico,P74986,Faceaskox,Healthcare,S819,Crescentogistics,Europe,WH7,Toronto,Rail,188,3.69,1973.72,6.58,14,2875,Delivered,1885.37
102410,2024-05-29,2024-05-29,2024-06-06,C2256,Middleast,Oman,P25802,Bottledaterase,FMCG,S649,BlueRiverrading,Asia,WH1,Karachi,Air,161,0.05,838.05,8.41,3,853,Delivered,851.68
102411,2025-06-16,2025-06-18,2025-06-25,C4367,Europe,Spain,P97498,Bottledaterase,FMCG,S820,Evergreenartners,Africa,WH7,Toronto,Air,452,2.63,4748.76,5.08,7,845,Delivered,2758.33
102412,2024-03-19,2024-03-20,2024-03-26,C8739,Middleast,Oman,P57937,Officehair,Furniture,S193,Crescentogistics,Middleast,WH1,Karachi,Rail,355,95.12,4767.6,8.63,6,1250,Delivered,11485.28
102413,2025-04-09,2025-06-09,2025-07-04,C6979,Africa,Egypt,P70992,Officehair,Furniture,S777,Evergreenartners,Middleast,WH1,Karachi,Sea,242,97.02,7678.84,4.0,25,1698,Delivered,6893.13
102414,2025-04-25,2025-04-25,2025-04-27,C6289,Africa,Egypt,P99779,Firstidit,Healthcare,S574,Atlasourcing,Europe,WH1,Karachi,Road,216,5.76,6364.16,6.59,2,4058,Delivered,3334.47
102415,2024-08-07,2024-09-07,2024-09-11,C5593,Europe,France,P67805,Thermometer,Healthcare,S333,Atlasourcing,Northmerica,WH1,Karachi,Air,472,5.62,972.64,6.47,4,1724,Delivered,2784.16
102416,2025-07-03,2025-08-03,2025-08-15,C1908,Middleast,Qatar,P75310,Handanitizerase,Healthcare,S642,Vertexanufacturing,Europe,WH9,Johannesburg,Rail,294,2.01,4110.94,6.74,12,1280,Delivered,3358.78
